name,url,price
ContentBox,https://coinmarketcap.com/currencies/contentbox/,0.00393078904943
Decision Token,https://coinmarketcap.com/currencies/decision-token/,0.101307109187
Storj,https://coinmarketcap.com/currencies/storj/,0.157881199518
68449515
Bibox Token,https://coinmarketcap.com/currencies/bibox-token/,0.208841786443
Ardor,https://coinmarketcap.com/currencies/ardor/,0.0626813687972
STK,https://coinmarketcap.com/currencies/stk/,0.00517415121554
OWNDATA,https://coinmarketcap.com/currencies/owndata/,0.000219902530407
Internet of P...,https://coinmarketcap.com/currencies/internet-of-people/,0.139694274406
Neumark,https://coinmarketcap.com/currencies/neumark/,0.246052761105
DNotes,https://coinmarketcap.com/currencies/dnotes/,0.00843211354273
29615
POA Network,https://coinmarketcap.com/currencies/poa-network/,0.0391713090969
Humanscape,https://coinmarketcap.com/currencies/humanscape/,0.000215346020211
MediBloc [QRC20],https://coinmarketcap.com/currencies/medibloc/,0.00289473369676
Dai,https://coinmarketcap.com/currencies/dai/,1.00339475507
ATC Coin,https://coinmarketcap.com/currencies/atc-coin/,0.0103447537369
GeoCoin,https://coinmarketcap.com/currencies/geocoin/,0.357899189865
MintCoin,https://coinmarketcap.com/currencies/mintcoin/,7.06913301647e-05
Consensus,https://coinmarketcap.com/currencies/consensus/,0.00199458553716
Genesis Vision,https://coinmarketcap.com/currencies/genesis-vision/,4.79701108083
LatiumX,https://coinmarketcap.com/currencies/latiumx/,0.00733067143851
Decentraland,https://coinmarketcap.com/currencies/decentraland/,0.0569620614803
Airbloc,https://coinmarketcap.com/currencies/airbloc/,0.00905166455877
PotCoin,https://coinmarketcap.com/currencies/potcoin/,0.0108554551838
FREE Coin,https://coinmarketcap.com/currencies/free-coin/,2.04546576822e-07
Delphy,https://coinmarketcap.com/currencies/delphy/,0.0667076577443
Mobius,https://coinmarketcap.com/currencies/mobius/,0.0133563175489
46
LEOcoin,https://coinmarketcap.com/currencies/leocoin/,0.0838591832628
95406

Diamond,https://coinmarketcap.com/currencies/diamond/,1.05203439452
903
Stox,https://coinmarketcap.com/currencies/stox/,0.0148403239063
BitRent,https://coinmarketcap.com/currencies/bitrent/,0.00132253910753
Counterparty,https://coinmarketcap.com/currencies/counterparty/,2.60002041572
Radium,https://coinmarketcap.com/currencies/radium/,0.670478234025
897273
Nexo,https://coinmarketcap.com/currencies/nexo/,0.106097817293
0554502
BitMart Token,https://coinmarketcap.com/currencies/bitmart-token/,0.014953572597
KARMA,https://coinmarketcap.com/currencies/karma-eos/,0.000965776578934
THEKEY,https://coinmarketcap.com/currencies/thekey/,0.00396219317765
DOWCOIN,https://coinmarketcap.com/currencies/dowcoin/,0.169684167291
Storm,https://coinmarketcap.com/currencies/storm/,0.00439393509064
Ink Protocol,https://coinmarketcap.com/currencies/ink-protocol/,0.00894518429318
WAX,https://coinmarketcap.com/currencies/wax/,0.0605920665551
Dignity,https://coinmarketcap.com/currencies/dignity/,0.0159751033529
Remme,https://coinmarketcap.com/currencies/remme/,0.00396380418511
Datum,https://coinmarketcap.com/currencies/datum/,0.00113430039124
005
Devery,https://coinmarketcap.com/currencies/devery/,0.0120518522661
Blackmoon,https://coinmarketcap.com/currencies/blackmoon/,0.145143706188
COSS,https://coinmarketcap.com/currencies/coss/,0.0568342057656
ClearPoll,https://coinmarketcap.com/currencies/clearpoll/,0.107834927735
Metaverse ETP,https://coinmarketcap.com/currencies/metaverse/,1.04658760993
RealTract,https://coinmarketcap.com/currencies/realtract/,0.000167355542405
Qbao,https://coinmarketcap.com/currencies/qbao/,0.0169449589173
761
Nuls,https://coinmarketcap.com/currencies/nuls/,0.491386013223
Bitcoin Atom,https://coinmarketcap.com/currencies/bitcoin-atom/,0.172068775595
HashCoin,https://coinmarketcap.com/currencies/hashcoin/,0.000184208194645
1
Bezant,https://coinmarketcap.com/currencies/bezant/,0.0165576586257
0235203598315
Humaniq,https://coinmarketcap.com/currencies/humaniq/,0.0093292552009
EUNO,https://coinmarketcap.com/currencies/euno/,0.0511594008696
eosDAC,https://coinmarketcap.com/currencies/eosdac/,0.0101941174128
HalalChain,https://coinmarketcap.com/currencies/halalchain/,0.00810326956672
Zilla,https://coinmarketcap.com/currencies/zilla/,0.0173876734776
.00270662098223
OneLedger,https://coinmarketcap.com/currencies/oneledger/,0.00323835828338
KuCoin Shares,https://coinmarketcap.com/currencies/kucoin-shares/,0.585388963951
60879649966
BANKEX,https://coinmarketcap.com/currencies/bankex/,0.0341032362527
Leverj,https://coinmarketcap.com/currencies/leverj/,0.00932466375693
LikeCoin,https://coinmarketcap.com/currencies/likecoin/,0.00155457871898
791074854
Insight Chain,https://coinmarketcap.com/currencies/insight-chain/,0.305780181582
ZrCoin,https://coinmarketcap.com/currencies/zrcoin/,2.07504152792
Snetwork,https://coinmarketcap.com/currencies/snetwork/,0.0176341677815
QunQun,https://coinmarketcap.com/currencies/qunqun/,0.00434366373468
EXRNchain,https://coinmarketcap.com/currencies/exrnchain/,1.85752549754e-05
Byteball Bytes,https://coinmarketcap.com/currencies/byteball/,29.205814208
SHIELD,https://coinmarketcap.com/currencies/shield-xsh/,0.00334911484546
Ravencoin,https://coinmarketcap.com/currencies/ravencoin/,0.0217881824614
twork/,0.000171310565833
Menlo One,https://coinmarketcap.com/currencies/menlo-one/,0.00364910585179
NeuroChain,https://coinmarketcap.com/currencies/neurochain/,0.009276185PRASM,https://coinmarketcap.com/currencies/prasm/,0.000837474791813
Selfkey,https://coinmarketcap.com/currencies/selfkey/,0.00329067800414
STASIS EURS,https://coinmarketcap.com/currencies/stasis-eurs/,1.11399204107
Atonomi,https://coinmarketcap.com/currencies/atonomi/,0.00212567409233
Kore,https://coinmarketcap.com/currencies/korecoin/,0.345516549716
SureRemit,https://coinmarketcap.com/currencies/sureremit/,0.00620260592739
Niobio Cash,https://coinmarketcap.com/currencies/niobio-cash/,0.00636980805888
Flash,https://coinmarketcap.com/currencies/flash/,0.00260905196265
Haven Protocol,https://coinmarketcap.com/currencies/haven-protocol/,1.09804462863
Storiqa,https://coinmarketcap.com/currencies/storiqa/,0.000816913249619
Banca,https://coinmarketcap.com/currencies/banca/,9.4618759043e-05
Autonio,https://coinmarketcap.com/currencies/autonio/,0.0131808374542
SafeInsure,https://coinmarketcap.com/currencies/safeinsure/,2.94778911463
Auroracoin,https://coinmarketcap.com/currencies/auroracoin/,0.0993918101093
Digital Asset...,https://coinmarketcap.com/currencies/digital-asset-guarantee-token/,0.0321125007431
SiaCashCoin,https://coinmarketcap.com/currencies/siacashcoin/,0.000127787595473
MOAC,https://coinmarketcap.com/currencies/moac/,0.741538596255
WePower,https://coinmarketcap.com/currencies/wepower/,0.0156804207591
756
ICE ROCK MINING,https://coinmarketcap.com/currencies/ice-rock-mining/,0.193893293884
Niobium Coin,https://coinmarketcap.com/currencies/niobium-coin/,0.047543126603
MobileGo,https://coinmarketcap.com/currencies/mobilego/,0.450328727755
